1 6 2020 yesterday = 7 today = 6, day mismatch
1 7 2020 yesterday = 7 today = 3, day mismatch
1 6 2021 yesterday = 1 today = 7, day mismatch
1 7 2021 yesterday = 1 today = 4, day mismatch
1 6 2022 yesterday = 2 today = 1, day mismatch
1 7 2022 yesterday = 2 today = 5, day mismatch
1 6 2023 yesterday = 3 today = 2, day mismatch
1 7 2023 yesterday = 3 today = 6, day mismatch
1 6 2024 yesterday = 5 today = 4, day mismatch
1 7 2024 yesterday = 5 today = 1, day mismatch
1 6 2025 yesterday = 6 today = 5, day mismatch
1 7 2025 yesterday = 6 today = 2, day mismatch
1 6 2026 yesterday = 7 today = 6, day mismatch
1 7 2026 yesterday = 7 today = 3, day mismatch
1 6 2027 yesterday = 1 today = 7, day mismatch
1 7 2027 yesterday = 1 today = 4, day mismatch
1 6 2028 yesterday = 3 today = 2, day mismatch
1 7 2028 yesterday = 3 today = 6, day mismatch
1 6 2029 yesterday = 4 today = 3, day mismatch
1 7 2029 yesterday = 4 today = 7, day mismatch
1 6 2030 yesterday = 5 today = 4, day mismatch
1 7 2030 yesterday = 5 today = 1, day mismatch
1 6 2031 yesterday = 6 today = 5, day mismatch
1 7 2031 yesterday = 6 today = 2, day mismatch
1 6 2032 yesterday = 1 today = 7, day mismatch
1 7 2032 yesterday = 1 today = 4, day mismatch
1 6 2033 yesterday = 2 today = 1, day mismatch
1 7 2033 yesterday = 2 today = 5, day mismatch
1 6 2034 yesterday = 3 today = 2, day mismatch
1 7 2034 yesterday = 3 today = 6, day mismatch
1 6 2035 yesterday = 4 today = 3, day mismatch
1 7 2035 yesterday = 4 today = 7, day mismatch
1 6 2036 yesterday = 6 today = 5, day mismatch
1 7 2036 yesterday = 6 today = 2, day mismatch
1 6 2037 yesterday = 7 today = 6, day mismatch
1 7 2037 yesterday = 7 today = 3, day mismatch
1 6 2038 yesterday = 1 today = 7, day mismatch
1 7 2038 yesterday = 1 today = 4, day mismatch
1 6 2039 yesterday = 2 today = 1, day mismatch
1 7 2039 yesterday = 2 today = 5, day mismatch
1 6 2040 yesterday = 4 today = 3, day mismatch
1 7 2040 yesterday = 4 today = 7, day mismatch
1 6 2041 yesterday = 5 today = 4, day mismatch
1 7 2041 yesterday = 5 today = 1, day mismatch
1 6 2042 yesterday = 6 today = 5, day mismatch
1 7 2042 yesterday = 6 today = 2, day mismatch
1 6 2043 yesterday = 7 today = 6, day mismatch
1 7 2043 yesterday = 7 today = 3, day mismatch
1 6 2044 yesterday = 2 today = 1, day mismatch
1 7 2044 yesterday = 2 today = 5, day mismatch
1 6 2045 yesterday = 3 today = 2, day mismatch
1 7 2045 yesterday = 3 today = 6, day mismatch
1 6 2046 yesterday = 4 today = 3, day mismatch
1 7 2046 yesterday = 4 today = 7, day mismatch
1 6 2047 yesterday = 5 today = 4, day mismatch
1 7 2047 yesterday = 5 today = 1, day mismatch
1 6 2048 yesterday = 7 today = 6, day mismatch
1 7 2048 yesterday = 7 today = 3, day mismatch
1 6 2049 yesterday = 1 today = 7, day mismatch
1 7 2049 yesterday = 1 today = 4, day mismatch
1 6 2050 yesterday = 2 today = 1, day mismatch
1 7 2050 yesterday = 2 today = 5, day mismatch
1 6 2051 yesterday = 3 today = 2, day mismatch
1 7 2051 yesterday = 3 today = 6, day mismatch
1 6 2052 yesterday = 5 today = 4, day mismatch
1 7 2052 yesterday = 5 today = 1, day mismatch
1 6 2053 yesterday = 6 today = 5, day mismatch
1 7 2053 yesterday = 6 today = 2, day mismatch
1 6 2054 yesterday = 7 today = 6, day mismatch
1 7 2054 yesterday = 7 today = 3, day mismatch
1 6 2055 yesterday = 1 today = 7, day mismatch
1 7 2055 yesterday = 1 today = 4, day mismatch
1 6 2056 yesterday = 3 today = 2, day mismatch
1 7 2056 yesterday = 3 today = 6, day mismatch
1 6 2057 yesterday = 4 today = 3, day mismatch
1 7 2057 yesterday = 4 today = 7, day mismatch
1 6 2058 yesterday = 5 today = 4, day mismatch
1 7 2058 yesterday = 5 today = 1, day mismatch
1 6 2059 yesterday = 6 today = 5, day mismatch
1 7 2059 yesterday = 6 today = 2, day mismatch
1 6 2060 yesterday = 1 today = 7, day mismatch
1 7 2060 yesterday = 1 today = 4, day mismatch
1 6 2061 yesterday = 2 today = 1, day mismatch
1 7 2061 yesterday = 2 today = 5, day mismatch
1 6 2062 yesterday = 3 today = 2, day mismatch
1 7 2062 yesterday = 3 today = 6, day mismatch
1 6 2063 yesterday = 4 today = 3, day mismatch
1 7 2063 yesterday = 4 today = 7, day mismatch
1 6 2064 yesterday = 6 today = 5, day mismatch
1 7 2064 yesterday = 6 today = 2, day mismatch
1 6 2065 yesterday = 7 today = 6, day mismatch
1 7 2065 yesterday = 7 today = 3, day mismatch
1 6 2066 yesterday = 1 today = 7, day mismatch
1 7 2066 yesterday = 1 today = 4, day mismatch
1 6 2067 yesterday = 2 today = 1, day mismatch
1 7 2067 yesterday = 2 today = 5, day mismatch
1 6 2068 yesterday = 4 today = 3, day mismatch
1 7 2068 yesterday = 4 today = 7, day mismatch
1 6 2069 yesterday = 5 today = 4, day mismatch
1 7 2069 yesterday = 5 today = 1, day mismatch
1 6 2070 yesterday = 6 today = 5, day mismatch
1 7 2070 yesterday = 6 today = 2, day mismatch
1 6 2071 yesterday = 7 today = 6, day mismatch
1 7 2071 yesterday = 7 today = 3, day mismatch
1 6 2072 yesterday = 2 today = 1, day mismatch
1 7 2072 yesterday = 2 today = 5, day mismatch
1 6 2073 yesterday = 3 today = 2, day mismatch
1 7 2073 yesterday = 3 today = 6, day mismatch
1 6 2074 yesterday = 4 today = 3, day mismatch
1 7 2074 yesterday = 4 today = 7, day mismatch
1 6 2075 yesterday = 5 today = 4, day mismatch
1 7 2075 yesterday = 5 today = 1, day mismatch
1 6 2076 yesterday = 7 today = 6, day mismatch
1 7 2076 yesterday = 7 today = 3, day mismatch
1 6 2077 yesterday = 1 today = 7, day mismatch
1 7 2077 yesterday = 1 today = 4, day mismatch
1 6 2078 yesterday = 2 today = 1, day mismatch
1 7 2078 yesterday = 2 today = 5, day mismatch
1 6 2079 yesterday = 3 today = 2, day mismatch
1 7 2079 yesterday = 3 today = 6, day mismatch
1 6 2080 yesterday = 5 today = 4, day mismatch
1 7 2080 yesterday = 5 today = 1, day mismatch
1 6 2081 yesterday = 6 today = 5, day mismatch
1 7 2081 yesterday = 6 today = 2, day mismatch
1 6 2082 yesterday = 7 today = 6, day mismatch
1 7 2082 yesterday = 7 today = 3, day mismatch
1 6 2083 yesterday = 1 today = 7, day mismatch
1 7 2083 yesterday = 1 today = 4, day mismatch
1 6 2084 yesterday = 3 today = 2, day mismatch
1 7 2084 yesterday = 3 today = 6, day mismatch
1 6 2085 yesterday = 4 today = 3, day mismatch
1 7 2085 yesterday = 4 today = 7, day mismatch
1 6 2086 yesterday = 5 today = 4, day mismatch
1 7 2086 yesterday = 5 today = 1, day mismatch
1 6 2087 yesterday = 6 today = 5, day mismatch
1 7 2087 yesterday = 6 today = 2, day mismatch
1 6 2088 yesterday = 1 today = 7, day mismatch
1 7 2088 yesterday = 1 today = 4, day mismatch
1 6 2089 yesterday = 2 today = 1, day mismatch
1 7 2089 yesterday = 2 today = 5, day mismatch
1 6 2090 yesterday = 3 today = 2, day mismatch
1 7 2090 yesterday = 3 today = 6, day mismatch
1 6 2091 yesterday = 4 today = 3, day mismatch
1 7 2091 yesterday = 4 today = 7, day mismatch
1 6 2092 yesterday = 6 today = 5, day mismatch
1 7 2092 yesterday = 6 today = 2, day mismatch
1 6 2093 yesterday = 7 today = 6, day mismatch
1 7 2093 yesterday = 7 today = 3, day mismatch
1 6 2094 yesterday = 1 today = 7, day mismatch
1 7 2094 yesterday = 1 today = 4, day mismatch
1 6 2095 yesterday = 2 today = 1, day mismatch
1 7 2095 yesterday = 2 today = 5, day mismatch
1 6 2096 yesterday = 4 today = 3, day mismatch
1 7 2096 yesterday = 4 today = 7, day mismatch
1 6 2097 yesterday = 5 today = 4, day mismatch
1 7 2097 yesterday = 5 today = 1, day mismatch
1 6 2098 yesterday = 6 today = 5, day mismatch
1 7 2098 yesterday = 6 today = 2, day mismatch
1 6 2099 yesterday = 7 today = 6, day mismatch
1 7 2099 yesterday = 7 today = 3, day mismatch
1 3 2100 yesterday = 7 today = 2, day mismatch
1 6 2100 yesterday = 2 today = 1, day mismatch
1 7 2100 yesterday = 2 today = 5, day mismatch
1 6 2101 yesterday = 3 today = 2, day mismatch
1 7 2101 yesterday = 3 today = 6, day mismatch
1 6 2102 yesterday = 4 today = 3, day mismatch
1 7 2102 yesterday = 4 today = 7, day mismatch
1 6 2103 yesterday = 5 today = 4, day mismatch
1 7 2103 yesterday = 5 today = 1, day mismatch
1 6 2104 yesterday = 7 today = 6, day mismatch
1 7 2104 yesterday = 7 today = 3, day mismatch
1 6 2105 yesterday = 1 today = 7, day mismatch
1 7 2105 yesterday = 1 today = 4, day mismatch
